product_name,category,price,sales_date,day_of_week,holiday,number_of_items_sold,total_revenue,sales_time,product_id,buyer_gender
Jam jar,Grocery,350,8/26/2023,Saturday,TRUE,6,2100,9:12,1091,Women
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,14,770,7:26,1011,Men
Jam jar,Grocery,350,8/26/2023,Saturday,TRUE,16,5600,15:26,1091,Women
Eggs,Dairy,134,8/26/2023,Saturday,TRUE,10,1340,19:57,1041,Men
Jam jar,Grocery,350,8/26/2023,Saturday,TRUE,18,6300,18:55,1091,Women
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,16,880,18:42,1011,Men
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,18,990,15:53,1011,Women
Butter,Dairy,285,8/26/2023,Saturday,TRUE,18,5130,8:53,1078,Women
Jam jar,Grocery,350,8/26/2023,Saturday,TRUE,4,1400,15:20,1091,Women
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,5,400,9:21,1022,Women
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,4,1400,11:14,1091,Men
Butter,Dairy,285,8/27/2023,Sunday,TRUE,2,570,7:20,1078,Men
Bread package,Bakery,55,8/27/2023,Sunday,TRUE,16,880,14:40,1011,Men
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,12,960,8:32,1022,Women
Butter,Dairy,285,8/27/2023,Sunday,TRUE,3,855,17:57,1078,Men
Butter,Dairy,285,8/27/2023,Sunday,TRUE,3,855,15:27,1078,Women
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,3,402,7:53,1041,Women
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,9,3150,8:54,1091,Women
Bread package,Bakery,55,8/27/2023,Sunday,TRUE,15,825,9:04,1011,Women
Butter,Dairy,285,8/27/2023,Sunday,TRUE,13,3705,14:11,1078,Men
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,1,134,9:45,1041,Women
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,16,2144,8:05,1041,Men
Butter,Dairy,285,8/27/2023,Sunday,TRUE,4,1140,14:44,1078,Men
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,5,670,16:23,1041,Women
Bread package,Bakery,55,8/27/2023,Sunday,TRUE,5,275,16:35,1011,Women
Bread package,Bakery,55,8/27/2023,Sunday,TRUE,19,1045,16:01,1011,Women
Butter,Dairy,285,8/27/2023,Sunday,TRUE,18,5130,9:19,1078,Men
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,1,80,16:43,1022,Men
Butter,Dairy,285,8/27/2023,Sunday,TRUE,5,1425,13:20,1078,Women
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,15,1200,9:35,1022,Women
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,10,3500,17:05,1091,Women
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,15,2010,14:17,1041,Men
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,18,1440,10:46,1022,Men
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,9,720,9:53,1022,Women
Butter,Dairy,285,8/27/2023,Sunday,TRUE,12,3420,17:47,1078,Men
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,11,1474,16:36,1041,Men
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,18,6300,12:06,1091,Women
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,2,160,9:14,1022,Women
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,3,240,9:06,1022,Men
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,11,1474,14:43,1041,Men
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,19,2546,12:43,1041,Men
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,2,160,8:03,1022,Men
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,16,2144,19:06,1041,Men
Bread package,Bakery,55,8/27/2023,Sunday,TRUE,6,330,14:11,1011,Men
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,14,1876,10:44,1041,Women
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,8,1072,9:51,1041,Men
Butter,Dairy,285,8/27/2023,Sunday,TRUE,13,3705,12:18,1078,Men
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,17,2278,15:45,1041,Men
Bread package,Bakery,55,8/27/2023,Sunday,TRUE,4,220,13:17,1011,Men
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,19,1520,7:47,1022,Women
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,18,6300,8:10,1091,Women
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,18,6300,18:55,1091,Women
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,8,1072,11:22,1041,Men
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,19,6650,13:16,1091,Women
Butter,Dairy,285,8/27/2023,Sunday,TRUE,10,2850,11:54,1078,Men
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,10,1340,18:54,1041,Men
Butter,Dairy,285,8/27/2023,Sunday,TRUE,4,1140,11:03,1078,Men
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,16,1280,8:34,1022,Women
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,18,2412,8:11,1041,Men
Butter,Dairy,285,8/27/2023,Sunday,TRUE,19,5415,15:14,1078,Men
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,14,1120,9:27,1022,Men
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,16,1280,7:34,1022,Women
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,7,560,9:59,1022,Women
Bread package,Bakery,55,8/27/2023,Sunday,TRUE,7,385,14:18,1011,Women
Bread package,Bakery,55,8/27/2023,Sunday,TRUE,1,55,17:51,1011,Women
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,8,2800,11:33,1091,Men
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,10,3500,19:44,1091,Women
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,6,480,8:55,1022,Men
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,17,5950,15:45,1091,Women
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,2,160,19:34,1022,Women
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,16,5600,10:43,1091,Men
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,16,2144,17:44,1041,Men
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,17,1360,9:57,1022,Women
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,1,350,10:32,1091,Women
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,16,2144,9:44,1041,Women
Butter,Dairy,285,8/27/2023,Sunday,TRUE,6,1710,7:15,1078,Men
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,11,880,8:38,1022,Men
Butter,Dairy,285,8/27/2023,Sunday,TRUE,14,3990,18:22,1078,Women
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,10,800,9:06,1022,Women
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,5,400,8:08,1022,Men
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,18,1440,9:38,1022,Women
Bread package,Bakery,55,8/27/2023,Sunday,TRUE,15,825,18:35,1011,Men
Butter,Dairy,285,8/27/2023,Sunday,TRUE,2,570,13:12,1078,Women
Butter,Dairy,285,8/27/2023,Sunday,TRUE,15,4275,17:04,1078,Men
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,7,2450,17:59,1091,Women
Butter,Dairy,285,8/27/2023,Sunday,TRUE,7,1995,15:37,1078,Men
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,13,1040,19:56,1022,Men
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,19,2546,7:41,1041,Women
Butter,Dairy,285,8/27/2023,Sunday,TRUE,16,4560,9:24,1078,Women
Butter,Dairy,285,8/27/2023,Sunday,TRUE,16,4560,11:30,1078,Women
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,7,938,8:22,1041,Women
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,1,134,7:42,1041,Men
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,5,1750,10:43,1091,Women
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,7,2450,18:35,1091,Women
Milk packet,Dairy,80,8/27/2023,Sunday,TRUE,6,480,9:35,1022,Men
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,1,350,18:17,1091,Women
Butter,Dairy,285,8/27/2023,Sunday,TRUE,4,1140,16:54,1078,Women
Bread package,Bakery,55,8/27/2023,Sunday,TRUE,19,1045,8:47,1011,Women
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,7,938,15:14,1041,Men
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,7,2450,15:45,1091,Women
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,15,2010,10:58,1041,Women
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,16,2144,18:46,1041,Women
Butter,Dairy,285,8/27/2023,Sunday,TRUE,7,1995,18:28,1078,Women
Bread package,Bakery,55,8/27/2023,Sunday,TRUE,14,770,17:58,1011,Women
Eggs,Dairy,134,8/27/2023,Sunday,TRUE,14,1876,10:30,1041,Men
Bread package,Bakery,55,8/27/2023,Sunday,TRUE,6,330,8:51,1011,Men
Jam jar,Grocery,350,8/27/2023,Sunday,TRUE,1,350,15:43,1091,Women
Jam jar,Grocery,350,8/28/2023,Monday,FALSE,13,4550,12:13,1091,Women
Butter,Dairy,285,8/28/2023,Monday,FALSE,11,3135,17:50,1078,Men
Jam jar,Grocery,350,8/28/2023,Monday,FALSE,7,2450,17:17,1091,Men
Milk packet,Dairy,80,8/28/2023,Monday,FALSE,4,320,13:52,1022,Women
Eggs,Dairy,134,8/28/2023,Monday,FALSE,13,1742,10:46,1041,Men
Butter,Dairy,285,8/28/2023,Monday,FALSE,5,1425,19:11,1078,Men
Bread package,Bakery,55,8/28/2023,Monday,FALSE,17,935,13:05,1011,Men
Milk packet,Dairy,80,8/28/2023,Monday,FALSE,18,1440,9:05,1022,Women
Milk packet,Dairy,80,8/28/2023,Monday,FALSE,2,160,9:16,1022,Men
Jam jar,Grocery,350,8/28/2023,Monday,FALSE,8,2800,9:29,1091,Women
Milk packet,Dairy,80,8/28/2023,Monday,FALSE,3,240,7:49,1022,Women
Bread package,Bakery,55,8/28/2023,Monday,FALSE,5,275,12:02,1011,Men
Jam jar,Grocery,350,8/28/2023,Monday,FALSE,8,2800,8:15,1091,Women
Eggs,Dairy,134,8/28/2023,Monday,FALSE,17,2278,18:24,1041,Women
Eggs,Dairy,134,8/28/2023,Monday,FALSE,11,1474,18:41,1041,Men
Eggs,Dairy,134,8/28/2023,Monday,FALSE,8,1072,10:52,1041,Women
Butter,Dairy,285,8/28/2023,Monday,FALSE,15,4275,16:51,1078,Men
Jam jar,Grocery,350,8/28/2023,Monday,FALSE,6,2100,19:35,1091,Women
Butter,Dairy,285,8/28/2023,Monday,FALSE,7,1995,12:26,1078,Women
Milk packet,Dairy,80,8/28/2023,Monday,FALSE,17,1360,7:22,1022,Women
Bread package,Bakery,55,8/28/2023,Monday,FALSE,12,660,14:34,1011,Women
Butter,Dairy,285,8/28/2023,Monday,FALSE,3,855,10:00,1078,Women
Bread package,Bakery,55,8/28/2023,Monday,FALSE,4,220,16:40,1011,Women
Butter,Dairy,285,8/28/2023,Monday,FALSE,19,5415,11:02,1078,Women
Eggs,Dairy,134,8/28/2023,Monday,FALSE,16,2144,9:56,1041,Men
Milk packet,Dairy,80,8/28/2023,Monday,FALSE,16,1280,8:51,1022,Men
Eggs,Dairy,134,8/28/2023,Monday,FALSE,4,536,19:01,1041,Men
Eggs,Dairy,134,8/29/2023,Tuesday,FALSE,4,536,9:31,1041,Women
Butter,Dairy,285,8/29/2023,Tuesday,FALSE,17,4845,11:08,1078,Men
Bread package,Bakery,55,8/29/2023,Tuesday,FALSE,17,935,15:21,1011,Women
Milk packet,Dairy,80,8/29/2023,Tuesday,FALSE,8,640,12:32,1022,Men
Butter,Dairy,285,8/29/2023,Tuesday,FALSE,9,2565,19:52,1078,Women
Bread package,Bakery,55,8/29/2023,Tuesday,FALSE,11,605,14:47,1011,Men
Milk packet,Dairy,80,8/29/2023,Tuesday,FALSE,11,880,8:32,1022,Men
Bread package,Bakery,55,8/29/2023,Tuesday,FALSE,11,605,11:01,1011,Women
Jam jar,Grocery,350,8/29/2023,Tuesday,FALSE,7,2450,11:09,1091,Women
Butter,Dairy,285,8/29/2023,Tuesday,FALSE,2,570,14:03,1078,Men
Eggs,Dairy,134,8/29/2023,Tuesday,FALSE,10,1340,7:20,1041,Men
Butter,Dairy,285,8/29/2023,Tuesday,FALSE,17,4845,17:21,1078,Men
Milk packet,Dairy,80,8/29/2023,Tuesday,FALSE,17,1360,8:32,1022,Women
Bread package,Bakery,55,8/29/2023,Tuesday,FALSE,11,605,7:14,1011,Men
Eggs,Dairy,134,8/29/2023,Tuesday,FALSE,14,1876,11:59,1041,Men
Eggs,Dairy,134,8/29/2023,Tuesday,FALSE,3,402,10:29,1041,Men
Butter,Dairy,285,8/29/2023,Tuesday,FALSE,10,2850,17:19,1078,Women
Milk packet,Dairy,80,8/29/2023,Tuesday,FALSE,1,80,19:12,1022,Women
Bread package,Bakery,55,8/29/2023,Tuesday,FALSE,1,55,18:49,1011,Men
Jam jar,Grocery,350,8/29/2023,Tuesday,FALSE,10,3500,11:19,1091,Women
Bread package,Bakery,55,8/29/2023,Tuesday,FALSE,9,495,9:22,1011,Men
Milk packet,Dairy,80,8/29/2023,Tuesday,FALSE,12,960,7:34,1022,Women
Butter,Dairy,285,8/29/2023,Tuesday,FALSE,9,2565,14:08,1078,Women
Bread package,Bakery,55,8/29/2023,Tuesday,FALSE,4,220,16:47,1011,Men
Jam jar,Grocery,350,8/29/2023,Tuesday,FALSE,13,4550,15:19,1091,Men
Eggs,Dairy,134,8/29/2023,Tuesday,FALSE,11,1474,17:55,1041,Women
Eggs,Dairy,134,8/29/2023,Tuesday,FALSE,8,1072,11:18,1041,Men
Bread package,Bakery,55,8/29/2023,Tuesday,FALSE,15,825,13:09,1011,Women
Bread package,Bakery,55,8/29/2023,Tuesday,FALSE,4,220,18:48,1011,Women
Eggs,Dairy,134,8/29/2023,Tuesday,FALSE,17,2278,18:41,1041,Men
Bread package,Bakery,55,8/29/2023,Tuesday,FALSE,13,715,14:38,1011,Men
Eggs,Dairy,134,8/29/2023,Tuesday,FALSE,15,2010,15:57,1041,Women
Milk packet,Dairy,80,8/29/2023,Tuesday,FALSE,8,640,8:52,1022,Men
Eggs,Dairy,134,8/29/2023,Tuesday,FALSE,11,1474,15:13,1041,Women
Jam jar,Grocery,350,8/29/2023,Tuesday,FALSE,6,2100,15:11,1091,Women
Butter,Dairy,285,8/29/2023,Tuesday,FALSE,5,1425,15:43,1078,Men
Bread package,Bakery,55,8/29/2023,Tuesday,FALSE,15,825,10:38,1011,Women
Eggs,Dairy,134,8/29/2023,Tuesday,FALSE,9,1206,10:34,1041,Men
Milk packet,Dairy,80,8/29/2023,Tuesday,FALSE,2,160,8:24,1022,Women
Butter,Dairy,285,8/29/2023,Tuesday,FALSE,10,2850,10:32,1078,Men
Eggs,Dairy,134,8/29/2023,Tuesday,FALSE,15,2010,8:56,1041,Men
Eggs,Dairy,134,8/29/2023,Tuesday,FALSE,13,1742,14:57,1041,Men
Butter,Dairy,285,8/29/2023,Tuesday,FALSE,7,1995,12:05,1078,Men
Eggs,Dairy,134,8/29/2023,Tuesday,FALSE,17,2278,7:08,1041,Men
Bread package,Bakery,55,8/30/2023,Wednesday,FALSE,3,165,19:03,1011,Men
Eggs,Dairy,134,8/30/2023,Wednesday,FALSE,17,2278,8:29,1041,Men
Milk packet,Dairy,80,8/30/2023,Wednesday,FALSE,17,1360,19:40,1022,Men
Jam jar,Grocery,350,8/30/2023,Wednesday,FALSE,7,2450,18:32,1091,Women
Milk packet,Dairy,80,8/30/2023,Wednesday,FALSE,19,1520,7:05,1022,Men
Bread package,Bakery,55,8/30/2023,Wednesday,FALSE,10,550,17:35,1011,Women
Butter,Dairy,285,8/30/2023,Wednesday,FALSE,7,1995,16:47,1078,Women
Jam jar,Grocery,350,8/30/2023,Wednesday,FALSE,13,4550,16:15,1091,Women
Eggs,Dairy,134,8/30/2023,Wednesday,FALSE,16,2144,14:21,1041,Men
Jam jar,Grocery,350,8/30/2023,Wednesday,FALSE,6,2100,19:01,1091,Men
Butter,Dairy,285,8/30/2023,Wednesday,FALSE,1,285,8:36,1078,Men
Jam jar,Grocery,350,8/30/2023,Wednesday,FALSE,10,3500,17:13,1091,Women
Eggs,Dairy,134,8/30/2023,Wednesday,FALSE,19,2546,16:20,1041,Men
Butter,Dairy,285,8/30/2023,Wednesday,FALSE,8,2280,12:27,1078,Women
Jam jar,Grocery,350,8/30/2023,Wednesday,FALSE,11,3850,18:45,1091,Women
Milk packet,Dairy,80,8/30/2023,Wednesday,FALSE,18,1440,7:06,1022,Men
Eggs,Dairy,134,8/30/2023,Wednesday,FALSE,5,670,7:47,1041,Men
Milk packet,Dairy,80,8/30/2023,Wednesday,FALSE,14,1120,11:09,1022,Women
Jam jar,Grocery,350,8/30/2023,Wednesday,FALSE,8,2800,15:09,1091,Women
Jam jar,Grocery,350,8/30/2023,Wednesday,FALSE,14,4900,13:58,1091,Women
Jam jar,Grocery,350,8/30/2023,Wednesday,FALSE,4,1400,14:13,1091,Women
Milk packet,Dairy,80,8/30/2023,Wednesday,FALSE,19,1520,16:41,1022,Men
Jam jar,Grocery,350,8/30/2023,Wednesday,FALSE,10,3500,19:52,1091,Women
Milk packet,Dairy,80,8/30/2023,Wednesday,FALSE,17,1360,8:45,1022,Women
Jam jar,Grocery,350,8/30/2023,Wednesday,FALSE,9,3150,9:36,1091,Women
Butter,Dairy,285,8/30/2023,Wednesday,FALSE,8,2280,7:04,1078,Women
Butter,Dairy,285,8/30/2023,Wednesday,FALSE,13,3705,7:37,1078,Men
Bread package,Bakery,55,8/30/2023,Wednesday,FALSE,6,330,11:46,1011,Men
Bread package,Bakery,55,8/30/2023,Wednesday,FALSE,2,110,16:19,1011,Men
Bread package,Bakery,55,8/30/2023,Wednesday,FALSE,16,880,14:25,1011,Women
Eggs,Dairy,134,8/30/2023,Wednesday,FALSE,9,1206,15:52,1041,Men
Jam jar,Grocery,350,8/30/2023,Wednesday,FALSE,19,6650,10:27,1091,Men
Bread package,Bakery,55,8/30/2023,Wednesday,FALSE,1,55,19:15,1011,Women
Bread package,Bakery,55,8/30/2023,Wednesday,FALSE,12,660,14:41,1011,Women
Butter,Dairy,285,8/30/2023,Wednesday,FALSE,10,2850,9:49,1078,Men
Milk packet,Dairy,80,8/31/2023,Thursday,FALSE,12,960,7:45,1022,Men
Milk packet,Dairy,80,8/31/2023,Thursday,FALSE,9,720,7:10,1022,Women
Jam jar,Grocery,350,8/31/2023,Thursday,FALSE,4,1400,8:26,1091,Women
Jam jar,Grocery,350,8/31/2023,Thursday,FALSE,17,5950,8:42,1091,Women
Bread package,Bakery,55,8/31/2023,Thursday,FALSE,19,1045,8:55,1011,Men
Bread package,Bakery,55,8/31/2023,Thursday,FALSE,11,605,9:53,1011,Men
Milk packet,Dairy,80,8/31/2023,Thursday,FALSE,18,1440,7:47,1022,Women
Milk packet,Dairy,80,8/31/2023,Thursday,FALSE,1,80,14:35,1022,Men
Butter,Dairy,285,8/31/2023,Thursday,FALSE,16,4560,9:06,1078,Women
Jam jar,Grocery,350,8/31/2023,Thursday,FALSE,15,5250,8:47,1091,Women
Jam jar,Grocery,350,8/31/2023,Thursday,FALSE,5,1750,8:48,1091,Women
Butter,Dairy,285,8/31/2023,Thursday,FALSE,1,285,10:12,1078,Men
Eggs,Dairy,134,8/31/2023,Thursday,FALSE,16,2144,7:53,1041,Men
Eggs,Dairy,134,8/31/2023,Thursday,FALSE,11,1474,9:47,1041,Women
Jam jar,Grocery,350,8/31/2023,Thursday,FALSE,12,4200,14:25,1091,Women
Milk packet,Dairy,80,8/31/2023,Thursday,FALSE,2,160,7:47,1022,Men
Bread package,Bakery,55,8/31/2023,Thursday,FALSE,14,770,19:17,1011,Men
Milk packet,Dairy,80,8/31/2023,Thursday,FALSE,9,720,9:35,1022,Women
Jam jar,Grocery,350,8/31/2023,Thursday,FALSE,17,5950,19:01,1091,Women
Eggs,Dairy,134,8/31/2023,Thursday,FALSE,11,1474,9:31,1041,Men
Jam jar,Grocery,350,8/31/2023,Thursday,FALSE,18,6300,12:52,1091,Men
Eggs,Dairy,134,8/31/2023,Thursday,FALSE,11,1474,11:18,1041,Women
Milk packet,Dairy,80,8/31/2023,Thursday,FALSE,4,320,9:20,1022,Women
Eggs,Dairy,134,8/31/2023,Thursday,FALSE,9,1206,13:13,1041,Men
Bread package,Bakery,55,8/31/2023,Thursday,FALSE,8,440,10:09,1011,Women
Milk packet,Dairy,80,8/31/2023,Thursday,FALSE,6,480,9:00,1022,Men
Bread package,Bakery,55,8/31/2023,Thursday,FALSE,8,440,14:47,1011,Women
Milk packet,Dairy,80,8/31/2023,Thursday,FALSE,15,1200,19:20,1022,Women
Eggs,Dairy,134,8/31/2023,Thursday,FALSE,3,402,16:40,1041,Men
Eggs,Dairy,134,8/31/2023,Thursday,FALSE,19,2546,19:17,1041,Women
Butter,Dairy,285,8/31/2023,Thursday,FALSE,3,855,18:46,1078,Women
Bread package,Bakery,55,8/31/2023,Thursday,FALSE,16,880,12:39,1011,Men
Butter,Dairy,285,8/31/2023,Thursday,FALSE,6,1710,17:10,1078,Women
Jam jar,Grocery,350,8/31/2023,Thursday,FALSE,15,5250,9:21,1091,Men
Eggs,Dairy,134,8/31/2023,Thursday,FALSE,13,1742,9:31,1041,Men
Jam jar,Grocery,350,9/1/2023,Friday,FALSE,17,5950,16:13,1091,Women
Eggs,Dairy,134,9/1/2023,Friday,FALSE,13,1742,8:45,1041,Women
Bread package,Bakery,55,9/1/2023,Friday,FALSE,1,55,12:05,1011,Men
Eggs,Dairy,134,9/1/2023,Friday,FALSE,7,938,8:10,1041,Men
Jam jar,Grocery,350,9/1/2023,Friday,FALSE,1,350,12:49,1091,Women
Butter,Dairy,285,9/1/2023,Friday,FALSE,15,4275,11:13,1078,Men
Bread package,Bakery,55,9/1/2023,Friday,FALSE,11,605,19:51,1011,Women
Eggs,Dairy,134,9/1/2023,Friday,FALSE,10,1340,7:02,1041,Women
Bread package,Bakery,55,9/1/2023,Friday,FALSE,14,770,18:50,1011,Women
Butter,Dairy,285,9/1/2023,Friday,FALSE,17,4845,11:22,1078,Women
Jam jar,Grocery,350,9/1/2023,Friday,FALSE,4,1400,9:43,1091,Women
Milk packet,Dairy,80,9/1/2023,Friday,FALSE,18,1440,7:05,1022,Men
Bread package,Bakery,55,9/1/2023,Friday,FALSE,18,990,12:22,1011,Women
Milk packet,Dairy,80,9/1/2023,Friday,FALSE,10,800,16:01,1022,Men
Bread package,Bakery,55,9/1/2023,Friday,FALSE,8,440,7:12,1011,Men
Jam jar,Grocery,350,9/1/2023,Friday,FALSE,7,2450,11:59,1091,Women
Butter,Dairy,285,9/1/2023,Friday,FALSE,12,3420,8:18,1078,Men
Bread package,Bakery,55,9/1/2023,Friday,FALSE,9,495,12:40,1011,Women
Eggs,Dairy,134,9/1/2023,Friday,FALSE,15,2010,12:59,1041,Men
Butter,Dairy,285,9/1/2023,Friday,FALSE,3,855,16:47,1078,Men
Jam jar,Grocery,350,9/1/2023,Friday,FALSE,17,5950,17:52,1091,Women
Milk packet,Dairy,80,9/1/2023,Friday,FALSE,15,1200,11:45,1022,Women
Jam jar,Grocery,350,9/1/2023,Friday,FALSE,3,1050,16:21,1091,Women
Bread package,Bakery,55,9/1/2023,Friday,FALSE,13,715,16:34,1011,Women
Bread package,Bakery,55,9/1/2023,Friday,FALSE,5,275,15:33,1011,Men
Eggs,Dairy,134,9/1/2023,Friday,FALSE,10,1340,12:03,1041,Men
Milk packet,Dairy,80,9/1/2023,Friday,FALSE,9,720,17:46,1022,Women
Butter,Dairy,285,9/1/2023,Friday,FALSE,3,855,12:10,1078,Women
Bread package,Bakery,55,9/1/2023,Friday,FALSE,13,715,8:15,1011,Women
Butter,Dairy,285,9/1/2023,Friday,FALSE,13,3705,11:40,1078,Men
Eggs,Dairy,134,9/1/2023,Friday,FALSE,8,1072,7:31,1041,Women
Bread package,Bakery,55,9/1/2023,Friday,FALSE,7,385,12:05,1011,Women
Butter,Dairy,285,9/1/2023,Friday,FALSE,19,5415,9:34,1078,Men
Eggs,Dairy,134,9/1/2023,Friday,FALSE,2,268,9:13,1041,Men
Butter,Dairy,285,9/1/2023,Friday,FALSE,1,285,18:04,1078,Women
Butter,Dairy,285,9/1/2023,Friday,FALSE,8,2280,18:59,1078,Men
Butter,Dairy,285,9/1/2023,Friday,FALSE,10,2850,14:30,1078,Men
Jam jar,Grocery,350,9/1/2023,Friday,FALSE,12,4200,17:46,1091,Women
Bread package,Bakery,55,9/1/2023,Friday,FALSE,15,825,18:38,1011,Men
Bread package,Bakery,55,9/1/2023,Friday,FALSE,14,770,13:30,1011,Women
Butter,Dairy,285,9/1/2023,Friday,FALSE,6,1710,15:11,1078,Men
Eggs,Dairy,134,9/2/2023,Saturday,TRUE,12,1608,10:38,1041,Men
Bread package,Bakery,55,9/2/2023,Saturday,TRUE,18,990,12:14,1011,Women
Bread package,Bakery,55,9/2/2023,Saturday,TRUE,11,605,16:10,1011,Women
Bread package,Bakery,55,9/2/2023,Saturday,TRUE,17,935,15:08,1011,Men
Bread package,Bakery,55,9/2/2023,Saturday,TRUE,12,660,8:25,1011,Men
Milk packet,Dairy,80,9/2/2023,Saturday,TRUE,2,160,7:25,1022,Women
Eggs,Dairy,134,9/2/2023,Saturday,TRUE,15,2010,9:35,1041,Women
Bread package,Bakery,55,9/2/2023,Saturday,TRUE,13,715,9:37,1011,Men
Jam jar,Grocery,350,9/2/2023,Saturday,TRUE,3,1050,13:48,1091,Women
Eggs,Dairy,134,9/2/2023,Saturday,TRUE,11,1474,7:10,1041,Men
Milk packet,Dairy,80,9/2/2023,Saturday,TRUE,4,320,9:36,1022,Women
Bread package,Bakery,55,9/2/2023,Saturday,TRUE,14,770,14:09,1011,Women
Butter,Dairy,285,9/2/2023,Saturday,TRUE,4,1140,19:09,1078,Men
Eggs,Dairy,134,9/2/2023,Saturday,TRUE,12,1608,11:39,1041,Women
Milk packet,Dairy,80,9/2/2023,Saturday,TRUE,9,720,8:12,1022,Men
Milk packet,Dairy,80,9/2/2023,Saturday,TRUE,14,1120,9:32,1022,Women
Bread package,Bakery,55,9/2/2023,Saturday,TRUE,18,990,11:54,1011,Women
Milk packet,Dairy,80,9/2/2023,Saturday,TRUE,10,800,10:35,1022,Women
Eggs,Dairy,134,9/2/2023,Saturday,TRUE,7,938,7:58,1041,Women
Jam jar,Grocery,350,9/2/2023,Saturday,TRUE,9,3150,14:27,1091,Men
Butter,Dairy,285,9/2/2023,Saturday,TRUE,1,285,17:50,1078,Men
Eggs,Dairy,134,9/2/2023,Saturday,TRUE,14,1876,10:08,1041,Women
Jam jar,Grocery,350,9/2/2023,Saturday,TRUE,9,3150,19:10,1091,Women
Butter,Dairy,285,9/2/2023,Saturday,TRUE,19,5415,15:02,1078,Women
Jam jar,Grocery,350,9/2/2023,Saturday,TRUE,4,1400,9:32,1091,Men
Butter,Dairy,285,9/2/2023,Saturday,TRUE,8,2280,10:52,1078,Women
Jam jar,Grocery,350,9/2/2023,Saturday,TRUE,19,6650,19:13,1091,Women
Bread package,Bakery,55,9/2/2023,Saturday,TRUE,8,440,13:48,1011,Men
Butter,Dairy,285,9/2/2023,Saturday,TRUE,2,570,13:43,1078,Women
